alcohol,chlorides,citric acid,density,fixed acidity,pH,residual sugar,sulphates,volatile acidity,free sulfur dioxide*total sulfur dioxide
-0.7477661485761627,-0.286590805963345,-1.9192775900274601,-0.6325397293321073,-0.7071548116627879,0.13457525499307582,-0.9130489163194192,-1.1508782600926823,0.8530850124698658,-0.3167236196139897
1.9354021014012908,-0.7719127514394949,1.110603989723096,-1.8331631645875532,-0.16689773010333397,0.6948870525728282,-0.8920282332295498,-0.9492081336208088,1.9470161612091648,-0.512476623105602
0.6776669842243598,-0.6577193525039302,0.697438319757111,-0.9993968901045965,0.14182060221635417,-0.6125071417799293,-0.9130489163194192,-0.008080876752066882,0.002249674561522678,-0.33223612177747597
-0.8316151563879578,-0.3436875054311274,-1.2306681400841517,0.267927847109477,-0.5527956455029438,0.01006152219757496,0.43227480143220925,-0.20975100322394033,-0.1800721835616939,0.06542564003252897
1.9354021014012908,-0.7719127514394949,1.110603989723096,-1.8331631645875532,-0.7843343947427096,0.6948870525728282,-0.8920282332295498,-0.9492081336208088,1.9470161612091648,-0.512476623105602
0.4261199607889731,-0.5149776038344744,0.4219945397797879,-1.1661501450012026,-0.6299752285828656,-0.30122280979117855,-0.5346766207017737,-1.2181016355833068,-0.1800721835616939,-0.570833178863479
0.006874921729996099,-0.20094575676167142,0.697438319757111,-0.5658384273734798,-0.32125689626317805,1.5664831821413343,-0.786924817780204,-0.3441977542051893,-0.4839419471003879,0.18361613270671
-0.999313172011548,0.5127629865856081,-1.2306681400841517,-0.3323838705182459,0.2961797683761976,-1.0483052065641836,-0.8289661839599424,-0.14252762773331584,2.0077901139169034,-0.01386048213640081
-0.4123701173289809,-0.11530070755999781,0.6285773747627801,0.13452524319218465,-0.4756160624230221,1.2551988501525808,-0.8710075501396808,-0.41142112969581374,-0.423167994392649,-0.48859229437769464
-0.076974086081799,-0.286590805963345,0.008828869813803004,0.267927847109477,-0.16689773010333397,0.19683212139082484,0.7475850477802471,-0.20975100322394033,-0.5447158998081267,2.3302509559015228
-0.4123701173289809,-0.11530070755999781,0.21541170479679525,-0.5658384273734798,-0.24407731318325568,1.4419694493458333,-0.9340695994092884,-0.6130912561676868,-0.6054898525158656,0.21020899355840075
0.006874921729996099,-0.14384905729388922,0.4908554847741188,0.46803175298535993,-0.16689773010333397,1.006171384561579,0.6845229985106394,-0.008080876752066882,-0.3623940416849102,0.06296333810181687
0.9292140076597452,-0.2580424562294538,1.110603989723096,-1.099448843042575,0.14182060221635417,-0.1767090769956777,-0.9130489163194192,-0.2769743787145648,-0.423167994392649,-0.49548673978368857
1.5161570623423137,-0.6577193525039302,0.28427264979112615,-1.3662540508770855,-0.012538563943489898,-0.7370208745754302,-0.7238627685105964,1.2019398820791722,-0.11929823085395505,-0.00942833866111902
-0.4123701173289809,-0.3436875054311274,0.4908554847741188,0.9015902157164767,0.9907960160954956,-0.11445221059792589,1.0418746110384158,-0.008080876752066882,-0.6054898525158656,-0.3487335447132471
-0.24467210170539067,-0.4007842048989096,0.14655075980246476,-0.43243582345622444,0.8364368499356523,1.5664831821413343,-0.9130489163194192,-0.8819847581301844,-1.2132293795932536,-0.9670175595150566
0.25842194516538286,-0.17239740702778023,0.28427264979112615,-0.899344937166655,0.14182060221635417,-0.1767090769956777,-0.7133524269656618,-0.6130912561676868,-0.5447158998081267,-0.2847136945147324
-1.2508601954469347,-0.3151391556972362,0.14655075980246476,-0.2656825685596183,-0.7843343947427096,1.2551988501525808,-0.5136559376119044,-0.14252762773331584,-1.3347772850087314,0.19075680830577513
-0.24467210170539067,-0.3436875054311274,-0.8175024701181668,0.5013824039646738,-1.0930527270623978,0.94391451816383,1.998315691627464,-1.0836548846020577,-0.423167994392649,-0.07837279272105796
1.9354021014012908,0.684053084988955,0.7662992647514418,-1.3996047018563995,0.0646410191364318,-0.1767090769956777,-0.786924817780204,-0.7475380071489358,-0.3623940416849102,-0.41201470433254817
-0.4123701173289809,-0.14384905729388922,-0.6109196351351743,-0.43243582345622444,-0.5527956455029438,0.13457525499307582,-0.009159543455043738,-1.2181016355833068,0.3061194381002167,-0.1308198238452258
0.5938179764125633,-0.08675235782610681,0.008828869813803004,-1.3662540508770855,-0.16689773010333397,-0.5502502753821803,-0.8920282332295498,-1.6886652640176774,-0.058524278146216184,0.24320383942994295
-1.5862562266941167,0.02744104110945799,0.4908554847741188,1.7353564901994334,0.0646410191364318,-0.05219534420017685,2.62893618432354,-1.1508782600926823,-0.6054898525158656,0.6029461515069815
-1.5862562266941167,0.02744104110945799,0.4908554847741188,1.7353564901994334,0.0646410191364318,-0.05219534420017685,2.62893618432354,-1.1508782600926823,-0.6054898525158656,0.6029461515069815
-0.9154641641997529,3.3105012605069426,0.4908554847741188,-0.3323838705182459,-0.3984364793430998,-0.6747640081776811,-0.6187593530612504,-1.1508782600926823,-0.6662638052236043,1.4029480487953445
-0.9154641641997529,3.3390496102408336,0.4908554847741188,-0.3323838705182459,-0.3984364793430998,-0.7370208745754302,-0.5346766207017737,-1.285325011073931,-0.6054898525158656,1.3874355466318582
-0.5800681329525711,0.3700212379161522,-0.4043368001521819,0.23457719613012612,-0.16689773010333397,-0.5502502753821803,0.4112541183423401,-0.47864450518643786,-0.1800721835616939,0.05508397192353813
-0.8316151563879578,0.02744104110945799,-0.335475855157851,-0.43243582345622444,-0.4756160624230221,0.01006152219757496,-0.8499868670498114,0.19358924971980657,-0.6054898525158656,0.18706335540970695
-0.8316151563879578,0.1130860903111314,-0.4043368001521819,-0.43243582345622444,-0.3984364793430998,0.13457525499307582,-0.8499868670498114,0.19358924971980657,-0.6662638052236043,0.20331454815240685
-0.4123701173289809,0.05598939084334919,-0.060032075180527875,-0.5324877763941659,0.14182060221635417,-0.36347967618892757,-0.8499868670498114,-0.008080876752066882,-0.9701335687622985,0.5145495121944169
-0.5800681329525711,0.198731139512805,-0.4043368001521819,-0.23233191758030444,-0.7843343947427096,0.3213458541863257,-0.21936637435373565,-0.07530425224269136,0.6707631543466496,2.1475481526426847
-0.5800681329525711,0.2843761887144786,-0.47319774514651275,-0.2656825685596183,-0.7843343947427096,0.19683212139082484,-0.21936637435373565,-0.07530425224269136,0.7315371070543883,2.1120910048404307
-0.5800681329525711,0.3700212379161522,-0.4043368001521819,0.23457719613012612,-0.16689773010333397,-0.5502502753821803,0.4112541183423401,-0.47864450518643786,-0.1800721835616939,0.05508397192353813
-0.5800681329525711,0.3129245384483698,0.21541170479679525,0.10117459221287083,-0.24407731318325568,0.8816576517660781,-0.09324227581452059,-0.3441977542051893,-0.9093596160545596,0.1338776337063255
1.01306301547154,0.1701827897789138,-0.060032075180527875,-0.9993968901045965,-0.012538563943489898,0.8194007853683292,-0.8079455008700731,-0.6130912561676868,-0.9093596160545596,0.272505232405417
0.4261199607889731,0.341472888182261,-0.19775396516918964,-1.099448843042575,-0.4756160624230221,0.7571439189705773,-0.9130489163194192,0.32803600070105476,-0.5447158998081267,0.14274192065688907
0.34227095297717797,0.02744104110945799,0.07768981480813388,-1.2328514469598304,-0.7843343947427096,0.6326301861750765,-0.9130489163194192,-0.47864450518643786,-1.091681474177776,-0.6240189005668605
0.34227095297717797,-0.3151391556972362,0.21541170479679525,-1.1995007959805164,-0.6299752285828656,0.5703733197773274,-0.9340695994092884,-1.2181016355833068,-0.9701335687622985,-0.010905719819546284
-1.1670111876351397,2.5967925171596633,1.8680743846607348,-0.5658384273734798,-0.32125689626317805,-0.05219534420017685,-0.9550902824991574,-1.0164315091114333,-0.8485856633468207,0.18706335540970695
0.4261199607889731,-0.48642925410058324,0.21541170479679525,-1.299552748918458,-0.24407731318325568,-0.5502502753821803,-0.8710075501396808,-0.07530425224269136,-0.5447158998081267,0.31584174638595003
-0.7477661485761627,-0.3722358551650186,0.14655075980246476,0.5013824039646738,-0.012538563943489898,-0.7992777409731819,1.3571848573864538,-0.20975100322394033,-0.7878117106390821,0.8925128585587251
-1.3347092032587298,-0.22949410649556262,-0.4043368001521819,0.834888913757849,-0.9386935609025537,0.5081164533795756,1.4622882728357998,-1.1508782600926823,-0.9093596160545596,0.7617646260379123
-0.24467210170539067,-0.3436875054311274,-1.161807195089821,-0.5324877763941659,-0.4756160624230221,-0.6747640081776811,-0.17732500817399743,-1.0164315091114333,0.2453454853924778,-0.5678784165466244
-0.49621912514077593,-0.5149776038344744,0.28427264979112615,-0.699241031290735,0.14182060221635417,0.8816576517660781,-0.8920282332295498,-1.285325011073931,-0.8485856633468207,0.15456096992430718
-1.5862562266941167,1.026633281795649,-0.5420586901408436,0.13452524319218465,-0.32125689626317805,-1.1728189393596846,-0.1142629589043897,-0.47864450518643786,-0.7270377579313432,-0.13943788060271817
-1.3347092032587298,-0.22949410649556262,-0.4043368001521819,0.834888913757849,-0.9386935609025537,0.5081164533795756,1.4622882728357998,-1.1508782600926823,-0.9093596160545596,0.7617646260379123
0.006874921729996099,-0.6006226530361478,-1.7126947550444673,-1.2328514469598304,-0.16689773010333397,-1.2350758057574336,-0.9130489163194192,-1.285325011073931,0.7923110597621269,-0.41595438742168755
-0.24467210170539067,-0.3436875054311274,-1.161807195089821,-0.5324877763941659,-0.4756160624230221,-0.6747640081776811,-0.17732500817399743,-1.0164315091114333,0.2453454853924778,-0.5678784165466244
-0.1608230938935941,-0.5149776038344744,-0.335475855157851,-0.6658903803114212,-0.012538563943489898,-0.4257365425866794,-0.8499868670498114,-0.47864450518643786,-0.6054898525158656,-0.1167847028401668
-1.1670111876351397,0.2272794892466962,-1.9881385350217906,-0.43243582345622444,-0.7843343947427096,0.01006152219757496,-0.8920282332295498,0.0591424987385576,0.06302362726926121,-0.19114622114767238
1.767704085777699,-0.45788090436669204,-0.5420586901408436,-1.4663060038150642,-0.6299752285828656,0.01006152219757496,0.2010472874436482,-0.2769743787145648,-0.4839419471003879,-0.22364860663307215
-0.5800681329525711,-0.4293325546328008,-1.2995290850784824,-0.899344937166655,-0.3984364793430998,-0.48799340898442845,-0.8920282332295498,-0.7475380071489358,-0.5447158998081267,2.4223410481101557
0.17457293735358628,-0.286590805963345,-0.060032075180527875,-0.699241031290735,-0.3984364793430998,0.6948870525728282,-0.7028420854207271,0.7313762536448016,-0.6662638052236043,-0.33888433699039866
-0.8316151563879578,-0.17239740702778023,-0.19775396516918964,0.5013824039646738,0.14182060221635417,-0.5502502753821803,0.9788125617688082,-1.2181016355833068,-0.6054898525158656,-0.5050897173134657
-1.2508601954469347,-0.0011073086244332093,0.7662992647514418,0.3012784980887908,-0.7843343947427096,-0.7370208745754302,0.49533685070181677,-0.14252762773331584,-0.423167994392649,1.8358207282145325
-0.8316151563879578,0.1416344400450226,-0.6109196351351743,0.3679798000474185,-0.32125689626317805,0.6326301861750765,-0.17732500817399743,0.46248275168230374,-0.24084613626943277,1.917630709862442
-0.4123701173289809,0.198731139512805,-0.2666149101635201,0.5680837059233014,-0.9386935609025537,2.936134242891841,-0.13528364199425902,1.2019398820791722,-0.423167994392649,0.48623303999122774
-1.1670111876351397,-0.05820400809221541,0.9728820997344345,-0.19898126660099064,1.0679755991754174,-1.6708738705416852,-0.9340695994092884,-0.2769743787145648,-0.6662638052236043,-0.8884701279253405
0.17457293735358628,-0.286590805963345,-0.060032075180527875,-0.699241031290735,-0.3984364793430998,0.6948870525728282,-0.7028420854207271,0.7313762536448016,-0.6662638052236043,-0.33888433699039866
-0.8316151563879578,-0.17239740702778023,-0.19775396516918964,0.5013824039646738,0.14182060221635417,-0.5502502753821803,0.9788125617688082,-1.2181016355833068,-0.6054898525158656,-0.5050897173134657
1.8515530935894942,-0.3722358551650186,0.28427264979112615,-1.6330592587116333,-0.08971814702341228,0.2590889877885739,-0.8499868670498114,-1.0836548846020577,-0.9701335687622985,-0.3839444623224302
1.264610038906927,-0.4007842048989096,0.14655075980246476,-1.1661501450012026,-0.16689773010333397,0.5703733197773274,-0.8710075501396808,0.7985996291354261,-0.11929823085395505,-0.7082296265972144
-0.999313172011548,0.2272794892466962,-0.12889302017485876,0.46803175298535993,0.14182060221635417,-1.7331307369394369,0.7055436816005088,0.19358924971980657,-0.9701335687622985,-0.3886228359907832
-1.2508601954469347,0.1130860903111314,-0.2666149101635201,0.067823941233557,-0.3984364793430998,0.3213458541863257,-0.009159543455043738,-1.0836548846020577,1.217728728716299,-0.5050897173134657
0.09072392954179119,-0.08675235782610681,-0.060032075180527875,-0.5991890783527936,-0.32125689626317805,1.0684282509593308,-0.8499868670498114,1.605280135022919,-0.7270377579313432,-0.09363906469147301
-1.0831621798233446,-0.17239740702778023,0.14655075980246476,1.2684473764890027,-0.08971814702341228,-0.05219534420017685,2.2190328640710906,0.46248275168230374,-0.8485856633468207,1.0365575215053833
-0.4123701173289809,0.198731139512805,-0.8175024701181668,-0.032228011704384475,-0.08971814702341228,-0.30122280979117855,0.13798523817404046,-0.7475380071489358,0.002249674561522678,0.8499150351574056
-0.8316151563879578,-0.2580424562294538,-0.12889302017485876,0.6347850078819661,0.0646410191364318,0.6948870525728282,0.5794195830612935,-0.47864450518643786,-0.7270377579313432,1.0926980055256192
-1.5024072188823214,-0.3151391556972362,2.0057962746493967,0.9015902157164767,-0.08971814702341228,-0.6747640081776811,1.3361641742965846,-0.5458678806770624,0.5492152489311718,1.012919422970547
-1.5024072188823214,-0.3436875054311274,2.0746572196437274,0.9349408666958275,-0.08971814702341228,-0.6125071417799293,1.3361641742965846,-0.47864450518643786,0.6099892016389107,0.8981761529993629
-1.5024072188823214,-0.3436875054311274,2.143518164638058,0.9015902157164767,-0.012538563943489898,-0.7992777409731819,1.167998709577631,-0.6130912561676868,-0.30162008897717163,1.0646277635155013
-0.6639171407643676,-0.17239740702778023,-0.060032075180527875,0.834888913757849,-0.32125689626317805,0.01006152219757496,1.6514744206446226,-0.3441977542051893,-0.5447158998081267,2.3839291379910468
-1.5024072188823214,-0.3151391556972362,2.0057962746493967,0.9015902157164767,-0.08971814702341228,-0.6747640081776811,1.3361641742965846,-0.5458678806770624,0.5492152489311718,1.012919422970547
-1.5024072188823214,-0.3436875054311274,2.0746572196437274,0.9349408666958275,-0.08971814702341228,-0.6125071417799293,1.3361641742965846,-0.47864450518643786,0.6099892016389107,0.8981761529993629
-1.5024072188823214,-0.3436875054311274,2.143518164638058,0.9015902157164767,-0.012538563943489898,-0.7992777409731819,1.167998709577631,-0.6130912561676868,0.3061194381002167,1.0646277635155013
-1.2508601954469347,-0.20094575676167142,0.7662992647514418,0.33462914906810465,-0.8615139778226321,-0.6125071417799293,0.43227480143220925,-0.41142112969581374,-0.423167994392649,2.8411786065242848
1.767704085777699,-0.6006226530361478,0.07768981480813388,-1.5663579567530055,-0.24407731318325568,0.2590889877885739,-0.786924817780204,-0.8819847581301844,-0.6054898525158656,0.5258761010756926
1.767704085777699,-0.629171002770039,0.07768981480813388,-1.5997086077323195,-0.24407731318325568,0.19683212139082484,-0.7659041346903348,-0.8147613826395602,-0.7878117106390821,0.5593634073333772
0.84536499984795,-0.45788090436669204,0.008828869813803004,-1.0327475410839104,0.21900018529627588,-0.05219534420017685,-0.786924817780204,-0.6130912561676868,-1.0309075214700372,0.810518204266012
-1.0831621798233446,-0.3436875054311274,-0.19775396516918964,0.7348369608199076,-0.08971814702341228,-1.1105620729619328,1.4622882728357998,-0.7475380071489358,-0.4839419471003879,2.615877979864127
-1.418558211070525,-0.286590805963345,2.350100999621051,1.0683434706130828,-0.9386935609025537,-0.48799340898442845,2.1980121809812214,-0.20975100322394033,0.002249674561522678,0.0018982502201566624
0.7615159920361549,-0.629171002770039,0.28427264979112615,-1.1327994940218888,1.0679755991754174,-1.6708738705416852,-0.8920282332295498,-1.1508782600926823,-0.45355497074651846,-0.7525510613500324
-0.32852110951718577,-0.2580424562294538,0.9728820997344345,0.3012784980887908,1.9941305961344817,-2.044415068928188,1.062895294128285,-1.5542185130364288,0.12379757997700007,-0.966278868935843
-1.418558211070525,-0.286590805963345,2.350100999621051,1.0683434706130828,-0.9386935609025537,-0.48799340898442845,2.1980121809812214,-0.20975100322394033,0.002249674561522678,0.0018982502201566624
-1.1670111876351397,0.1130860903111314,0.35313359478545703,0.9349408666958275,0.14182060221635417,-1.3595895385529344,1.6935157868243609,-0.6130912561676868,-0.5447158998081267,1.4103349545874808
-0.9154641641997529,-0.05820400809221541,0.008828869813803004,0.5013824039646738,-0.08971814702341228,1.1306851173570798,0.8737091463194622,-0.8147613826395602,-1.3347772850087314,1.5048873487268255
-0.9154641641997529,-0.17239740702778023,-0.5420586901408436,0.7681876117992213,-0.9386935609025537,0.7571439189705773,1.399226223566192,-0.9492081336208088,-0.7878117106390821,1.1729690484668338
-1.2508601954469347,0.08453774057724019,0.5597164297684496,1.7687071411787472,0.21900018529627588,-1.4218464049506834,2.828632673677297,-0.47864450518643786,-0.21045915991556335,0.7937745511371697
-1.1670111876351397,0.1130860903111314,0.35313359478545703,0.9349408666958275,0.14182060221635417,-1.3595895385529344,1.6935157868243609,-0.6130912561676868,-0.5447158998081267,1.4103349545874808
-1.0831621798233446,-0.14384905729388922,0.008828869813803004,0.9015902157164767,0.0646410191364318,-0.11445221059792589,1.8827019346331837,-1.2181016355833068,-1.2740033323009925,-0.1354981975135788
-0.9154641641997529,-0.05820400809221541,0.008828869813803004,0.5013824039646738,-0.08971814702341228,1.1306851173570798,0.8737091463194622,-0.8147613826395602,-1.3347772850087314,1.5048873487268255
-1.1670111876351397,-0.45788090436669204,0.21541170479679525,1.4352006313855719,-0.08971814702341228,-0.36347967618892757,2.3241362795204368,0.3952593761916793,-0.6662638052236043,1.4782944878751347
-1.1670111876351397,-0.45788090436669204,0.21541170479679525,1.4352006313855719,-0.08971814702341228,-0.36347967618892757,2.3241362795204368,0.3952593761916793,-0.6662638052236043,1.4782944878751347
-0.1608230938935941,-0.14384905729388922,-0.2666149101635201,-0.6658903803114212,-0.24407731318325568,0.3213458541863257,-0.8710075501396808,0.46248275168230374,-0.058524278146216184,0.6556394128242206
-1.418558211070525,0.741149784456737,1.523769659689081,0.4013304510267323,-0.5527956455029438,-2.044415068928188,0.6424816323309012,-0.9492081336208088,-1.0309075214700372,1.520646081083383
-1.3347092032587298,-0.11530070755999781,0.9728820997344345,1.7687071411787472,-0.012538563943489898,-1.1105620729619328,2.7971016490424936,-0.07530425224269136,-0.423167994392649,1.7774641724566556
-1.0831621798233446,-0.0011073086244332093,1.2483258797117576,1.1683954235510243,-0.012538563943489898,-1.2973326721551854,1.6514744206446226,-0.41142112969581374,-0.1800721835616939,2.2169850670887663
-1.1670111876351397,-0.20094575676167142,0.14655075980246476,0.7014863098405938,-0.3984364793430998,0.01006152219757496,0.7896264139599853,-0.14252762773331584,0.4276673435156941,0.023074046824280766
-1.1670111876351397,-0.20094575676167142,0.14655075980246476,0.7014863098405938,-0.3984364793430998,0.01006152219757496,0.7896264139599853,-0.14252762773331584,0.4276673435156941,0.023074046824280766
-0.6639171407643676,0.2558278389805874,-2.194721370004783,-0.23233191758030444,-1.3245914763021636,2.562593044505338,-0.8289661839599424,-0.8819847581301844,0.8834719888237352,-0.8451336139448075
0.6776669842243598,-0.4293325546328008,-0.5420586901408436,-1.099448843042575,-0.9386935609025537,0.5703733197773274,-0.4505938883422969,-0.6130912561676868,-0.1800721835616939,-0.16775435280590736
1.0969120232833367,-0.6006226530361478,0.5597164297684496,-1.1995007959805164,-0.16689773010333397,-0.1767090769956777,-0.786924817780204,-0.7475380071489358,-1.2132293795932536,-0.7131542304586387
-1.0831621798233446,-0.0011073086244332093,1.2483258797117576,1.1683954235510243,-0.012538563943489898,-1.2973326721551854,1.6514744206446226,-0.41142112969581374,-0.1800721835616939,2.2169850670887663
-1.0831621798233446,0.1130860903111314,1.110603989723096,1.1683954235510243,0.0646410191364318,-1.1105620729619328,1.6514744206446226,-0.20975100322394033,-0.11929823085395505,1.7028564239560788
-0.24467210170539067,-0.286590805963345,-1.9192775900274601,-0.43243582345622444,-1.0158731439824753,0.01006152219757496,0.0539025058145638,-0.14252762773331584,0.12379757997700007,-0.5981647302943833
-1.418558211070525,-0.05820400809221541,0.008828869813803004,1.2350967255096519,0.45053893453604166,-1.2973326721551854,1.4202469066560612,0.0591424987385576,-0.6054898525158656,0.37912290600525117
-0.6639171407643676,0.08453774057724019,-0.060032075180527875,0.16787589417149848,0.14182060221635417,0.44585958698182654,0.29564036134805943,-1.285325011073931,-1.091681474177776,-0.04808647897329907
-1.1670111876351397,0.05598939084334919,-0.2666149101635201,0.16787589417149848,-0.24407731318325568,0.44585958698182654,-0.09324227581452059,-1.1508782600926823,-0.9093596160545596,-0.5447327783979307
-0.5800681329525711,1.026633281795649,1.041743044728765,-0.6325397293321073,-0.6299752285828656,-0.05219534420017685,-0.8079455008700731,-1.1508782600926823,-1.2740033323009925,0.5081475271745655
0.4261199607889731,-0.8575578006411685,0.28427264979112615,-1.1661501450012026,-0.3984364793430998,0.3213458541863257,-0.9130489163194192,-0.3441977542051893,-0.9093596160545596,1.1702605163430504
0.006874921729996099,-0.6577193525039302,-0.6109196351351743,-0.23233191758030444,0.14182060221635417,-0.48799340898442845,0.32717138598286327,-0.7475380071489358,0.3061194381002167,-0.14830216755328174
-0.6639171407643676,-0.5149776038344744,0.008828869813803004,0.3679798000474185,-0.5527956455029438,1.4419694493458333,0.45329548452207835,0.0591424987385576,-0.6054898525158656,1.3512397082503902
0.34227095297717797,-0.3436875054311274,1.661491549677743,-0.7659423332493998,-0.8615139778226321,0.5081164533795756,-0.5556973037916428,0.2608126252104303,-0.24084613626943277,1.0235073212726091
0.34227095297717797,-0.286590805963345,1.661491549677743,-0.7659423332493998,-0.8615139778226321,0.5703733197773274,-0.576717986881512,0.2608126252104303,-0.24084613626943277,1.0360650611192408
0.09072392954179119,-1.0288478990445156,-0.47319774514651275,-0.23233191758030444,-1.1702323101423195,1.0684282509593308,1.0418746110384158,-1.0836548846020577,-0.4839419471003879,-0.949781446000072
-0.6639171407643676,-0.5149776038344744,0.008828869813803004,0.3679798000474185,-0.5527956455029438,1.4419694493458333,0.45329548452207835,0.0591424987385576,-0.6054898525158656,1.3512397082503902
-1.2508601954469347,-0.5149776038344744,0.5597164297684496,1.0683434706130828,-0.5527956455029438,0.072318388595324,1.609433054464884,0.2608126252104303,0.5188282725773024,2.453119822244057
-1.0831621798233446,-0.6006226530361478,-0.335475855157851,1.1683954235510243,-0.4756160624230221,0.13457525499307582,2.1769914978913523,-0.14252762773331584,-0.6054898525158656,1.0813714166443436
-1.3347092032587298,-0.629171002770039,-0.6797805801295052,0.46803175298535993,-0.32125689626317805,-0.1767090769956777,0.5583988999714243,-0.07530425224269136,-0.423167994392649,1.7011328126045804
-0.7477661485761627,-0.5720743033022566,-0.060032075180527875,1.0683434706130828,-0.3984364793430998,0.2590889877885739,2.155970814801483,0.19358924971980657,-0.423167994392649,0.891281707593369
0.17457293735358628,-0.8290094509072772,0.5597164297684496,-0.899344937166655,0.7592572668557291,-0.6125071417799293,-0.8920282332295498,-1.0164315091114333,-0.6662638052236043,0.02455142798270803
-1.5024072188823214,-0.3151391556972362,2.418961944615382,0.9349408666958275,-0.08971814702341228,-0.36347967618892757,1.062895294128285,-0.6130912561676868,0.18457153268473894,0.8220910233403589
0.25842194516538286,-0.6006226530361478,0.28427264979112615,-0.9993968901045965,-0.32125689626317805,-0.4257365425866794,-0.7448834516004655,0.0591424987385576,-0.9093596160545596,-0.33888433699039866
1.0969120232833367,-0.7719127514394949,0.4908554847741188,-0.7992929842287135,0.6820776837758075,-0.05219534420017685,-0.7448834516004655,-0.07530425224269136,-0.3623940416849102,-0.6978879584882236
-0.24467210170539067,-0.3151391556972362,0.14655075980246476,-0.6658903803114212,-0.7071548116627879,0.5081164533795756,-0.681821402330858,-0.6803146316583113,-0.1800721835616939,-0.6688327957058208
-1.5024072188823214,-0.3151391556972362,2.418961944615382,0.9349408666958275,-0.08971814702341228,-0.36347967618892757,1.062895294128285,-0.6130912561676868,0.18457153268473894,0.8220910233403589
0.25842194516538286,-0.48642925410058324,0.5597164297684496,-0.899344937166655,0.527718517615964,-0.05219534420017685,-0.8920282332295498,0.0591424987385576,-0.7878117106390821,-0.046855328007943016
-0.6639171407643676,-0.5720743033022566,0.6285773747627801,0.0011226392749293526,0.9907960160954956,-0.23896594339342675,-0.24038705744360497,-0.008080876752066882,-0.7878117106390821,-0.46298435429828877
0.5938179764125633,-0.5435259535683654,0.5597164297684496,-0.8659942861873412,0.6820776837758075,-0.6125071417799293,-0.7238627685105964,0.0591424987385576,-0.8485856633468207,-0.6410087838887739
